event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,hostname_norm,session_id_norm,event_category
IAM00000423,,EMP11360,osha.dutta17,Support,AUTH_SUCCESS,PASSWORD,172.16.7.45,WS-11360,NA,SID408545,yes,NA,8.0,Delhi,WS-11360,SID408545,login_success
IAM00014032,2026-08-16 07:24:01+00:00,EMP10639,GABRIEL.DUGAL63,Innovation,LOGIN_SUCCESS,BIOMETRIC,,LPT-10639,DEV39658,SID521245,yes,,28.0,ind,LPT-10639,SID521245,login_success
IAM00006806,2026-08-03 00:00:00+00:00,EMP11885,bhavika_kalla13,Purchase,Login Success,OTP,10.141.203.0,WS-11885,DEV15573,SID308043,True,,49.0,Maharashtra,WS-11885,SID308043,other
IAM00010336,,EMP12047,tamanna.mital68,HR,ACCOUNT_LOCK,mfa,192.168.55.158,WS-12047,DEV83595,,True,,1.0,India,WS-12047,,other
IAM00016406,2026-08-08 00:04:01+00:00,EMP11222,,HR,Successful Login,OTP,,LPT-11222,DEV92764,,True,,74.0,remote,LPT-11222,,login_success
IAM00000290,,EMP10706,aditya.bail38,Procurement,SSO_SUCCESS,sso,,WS_10706,DEV20814,SID305257,True,,35.0,India,WS-10706,SID305257,login_success
IAM00006099,,EMP11600,gagan.mitter67,Purch,MFA_ENROLLMENT,PASSWORD,192.168.57.153,VDR-11600.corp.local,DEV60738,,no,,5.0,ind,VDR-11600,,other
IAM00014207,2026-08-20 00:00:00+00:00,EMP12505,RADHIKA.BATH93,Supply Chain,FAILED_LOGIN,PASSWORD,,LPT-12505,NA,,no,,93.0,Maharashtra,LPT-12505,,login_failed
IAM00018764,,EMP10063,ira.tara4,People Team,Login Failed,BIOMETRIC,,WS-10063,DEV33819,SID231998,False,expired password,11.0,Maharashtra,WS-10063,SID231998,login_failed
IAM00008866,2026-08-16 10:46:24+00:00,EMP10754,ekalinga.keer78,Accounts,AUTH_FAILED,otp,,VDR-10754.corp.local,DEV82450,,False,MFA failed,32.0,Punjab,VDR-10754,,login_failed
IAM00012541,2026-09-05 20:37:04+00:00,EMP10386,ikshita.bains18,Finance,success_login,SSO,,vdr-10386,DEV73858,SID309919,True,,,,VDR-10386,SID309919,login_success
IAM00003186,2026-08-07 21:27:06+00:00,EMP11348,amaira.karpe43,Legal Dept,Login Failed,otp,172.16.144.204,WS-11348,DEV91515,SID130769,False,expired password,68.0,IN,WS-11348,SID130769,login_failed
IAM00002092,2026-08-17 01:36:23+00:00,EMP12586,sai_mitra8,R&D,AUTH_FAILED,certificate,172.16.92.150,LPT-12586,DEV17258,SID376379,False,OTP expired,37.0,IN,LPT-12586,SID376379,login_failed
IAM00004868,2026-08-01 00:00:00+00:00,EMP10120,lakshit.mand42,Legal,LOGON_SUCCESS,biometric,172.16.138.241,LPT-10120,,SID730460,True,,24.0,,LPT-10120,SID730460,login_success
IAM00018626,2026-07-09 03:02:10+00:00,EMP11693,madhav.murthy19,Sales,failed logon,sso,,LPT-11693,DEV64571,,1,WRONG PASSWORD,54.0,IN,LPT-11693,,login_failed
IAM00012619,2026-08-03 13:12:56+00:00,EMP12934,gaurav.bains91,Procurement,LOGIN_SUCCESS,certificate,172.16.29.86,VDR-12934,DEV36659,SID322504,True,,99.0,Punjab,VDR-12934,SID322504,login_success
IAM00002312,2026-08-15 09:14:00+00:00,EMP12063,urvi.kala69,Fin,failed logon,certificate,,VDR_12063,DEV21415,SID528943,False,WRONG PASSWORD,63.0,remote,VDR-12063,SID528943,login_failed
IAM00005505,2026-09-02 00:00:00+00:00,EMP11378,chasmum.sachdeva79,Compliance,Successful Login,mfa,,VDR-11378,DEV55705,SID490476,True,,65.0,Maharashtra,VDR-11378,SID490476,login_success
IAM00015117,2026-08-03 16:54:00+00:00,EMP12546,reva.nayak73,It Dept,LOGON_SUCCESS,password,,WS-12546,DEV38336,SID142154,True,,50.0,,WS-12546,SID142154,login_success
IAM00015838,2026-08-31 02:39:24+00:00,EMP12408,LABAN.DEWAN34,Procurement Team,MFA_FAILED,sso,,LPT-12408,DEV35598,,False,OTP expired,84.0,IN,LPT-12408,,mfa_failure
IAM00010954,2026-08-11 21:06:02+00:00,EMP11953,mitali.bains90,IT,LOGIN_SUCCESS,OTP,,WS-11953,DEV93765,SID467219,True,,,,WS-11953,SID467219,login_success
IAM00018967,,EMP12026,bhavna.patla52,Rd,ACCOUNT_LOCK,certificate,10.108.39.0,lpt-12026,DEV80683,,N,NA,83.0,PB,LPT-12026,,other
IAM00006182,2026-08-01 02:13:22+00:00,EMP11431,diya.dutt12,Purchase,LOGON_SUCCESS,BIOMETRIC,,LPT_11431,DEV21870,SID860285,True,,68.0,,LPT-11431,SID860285,login_success
IAM00012353,2026-08-26 07:43:21+00:00,EMP10246,rohan.dash48,Legal,success_login,Certificate,75.70.198.172,VDR-10246,DEV97044,SID988605,True,NA,92.0,,VDR-10246,SID988605,login_success
IAM00002768,2026-08-13 23:18:49+00:00,EMP12111,chatresh.krish60,Sales,AUTH_SUCCESS,sso,,LPT-12111,,SID455096,True,,34.0,India,LPT-12111,SID455096,login_success
IAM00010528,2026-09-07 22:57:00+00:00,EMP10014,ridhi.saini2,HR,AUTH_SUCCESS,OTP,191.219.222.104,WS-10014,NA,SID734335,True,,69.0,IN,WS-10014,SID734335,login_success
IAM00017632,2026-08-05 17:11:10+00:00,EMP10197,fitan.om64,Customer Care,Login Failed,mfa,172.16.186.46,LPT-10197,DEV44311,,True,invalid credentials,9.0,UNKNOWN,LPT-10197,,login_failed
IAM00011289,,EMP11411,zaid.raval52,Brand Team,success_login,password,192.168.147.223,VDR-11411,NA,SID932743,1,NA,33.0,DL,VDR-11411,SID932743,login_success
IAM00014930,2026-08-30 20:12:26+00:00,EMP10456,  daksh.kari74  ,Supply Chain,Successful Login,Certificate,,WS-10456,DEV78039,SID414681,yes,NA,,Maharashtra,WS-10456,SID414681,login_success
IAM00010151,2026-08-15 00:00:00+00:00,EMP10873,  jack.kamdar91  ,R&D,SESSION_TERMINATED,password,172.16.200.42,WS-10873,DEV15346,,Y,NA,31.0,remote,WS-10873,,other
IAM00009921,2026-09-05 05:53:29+00:00,EMP12895,max.kant36,Finance,ACCOUNT_LOCK,sso,168.54.234.82,WS-12895,DEV48343,,True,,100.0,IN,WS-12895,,other
IAM00013389,2026-08-03 04:25:00+00:00,EMP12504,jatin.das11,Brand Team,SSO_SUCCESS,PASSWORD,,lpt-12504,DEV12970,SID858245,True,,11.0,ind,LPT-12504,SID858245,login_success
IAM00013684,2026-08-27 11:04:58+00:00,EMP10925,ranveer.kapadia75,Purchase,AUTH_SUCCESS,SSO,172.16.105.219,VDR-10925,DEV40649,SID172595,True,,5.0,,VDR-10925,SID172595,login_success
IAM00017326,2026-08-16 20:57:43+00:00,EMP10014,ridhi.saini2,People Team,LOGIN_SUCCESS,password,,WS-10014,DEV94012,,True,,74.0,India,WS-10014,,login_success
IAM00015935,2026-09-06 05:46:56+00:00,EMP11386,manthan.rajagopal79,Operations,AUTH_FAILED,password,,VDR-11386,DEV12610,,True,,82.0,India,VDR-11386,,login_failed
IAM00015855,2026-08-24 00:00:00+00:00,EMP12725,gunbir.viswanathan52,Support,LOGIN_SUCCESS,SSO,,VDR_12725,DEV48919,SID471208,Y,NA,8.0,UNKNOWN,VDR-12725,SID471208,login_success
IAM00017448,2026-08-17 23:43:01+00:00,EMP11909,kashvi.bhagat73,Finance,success_login,otp,,lpt-11909,DEV36864,SID179755,N,,39.0,Punjab,LPT-11909,SID179755,login_success
IAM00019203,2026-08-31 12:31:00+00:00,EMP10289,JONATHAN.NARAYANAN92,HR,Login Success,PASSWORD,,lpt-10289,DEV59807,SID273948,True,NA,23.0,Maharashtra,LPT-10289,SID273948,other
IAM00019415,2026-08-25 00:00:00+00:00,EMP10784,  charles.kohli47  ,Legal Dept,LOGON_SUCCESS,PASSWORD,,WS-10784.corp.local,DEV58448,SID231753,False,,13.0,UNKNOWN,WS-10784,SID231753,login_success
IAM00004191,2026-09-02 08:26:00+00:00,EMP10608,yagnesh.dutta71,Call Center,MFA_FAILED,OTP,,VDR-10608.corp.local,DEV30278,SID750785,False,NA,92.0,Maharashtra,VDR-10608,SID750785,mfa_failure
IAM00007487,2026-08-17 02:34:47+00:00,EMP10449,jagvi.sengupta38,Operations,success_login,PASSWORD,192.168.4.150,VDR-10449,,SID120285,True,,12.0,PB,VDR-10449,SID120285,login_success
IAM00003012,2026-08-05 00:00:00+00:00,EMP12505,radhika.bath93,Supply Chain,MFA_FAILED,MFA,172.16.206.197,LPT-12505,,,Y,bad token,14.0,IN,LPT-12505,,mfa_failure
IAM00002340,2026-09-05 00:00:00+00:00,EMP10322,  bakhshi.dora47  ,Customer Care,MFA_ENROLLMENT,mfa,,VDR-10322,DEV67850,,yes,,100.0,India,VDR-10322,,other
IAM00004517,2026-08-05 00:00:00+00:00,EMP12592,  saanvi.kalita43  ,Sales,Successful Login,OTP,132.203.12.212,WS-12592,DEV92040,SID683039,True,,53.0,Maharashtra,WS-12592,SID683039,login_success
IAM00014743,2026-08-25 21:12:25+00:00,EMP11175,david.jayaraman10,R&D,SSO_SUCCESS,MFA,,LPT-11175,DEV13956,SID814236,True,,41.0,Delhi,LPT-11175,SID814236,login_success
IAM00004706,2026-08-11 14:42:59+00:00,EMP10089,brijesh.din81,Supply Chain,success_login,MFA,192.168.175.113,LPT_10089,DEV81376,SID139118,True,,94.0,PB,LPT-10089,SID139118,login_success
IAM00019942,,EMP12929,triveni.prasad4,R&D,MFA_FAILED,SSO,153.132.251.113,WS_12929,DEV60371,,False,bad token,50.0,UNKNOWN,WS-12929,,mfa_failure
IAM00014860,,EMP12621,vedant.panchal60,Support,SSO_SUCCESS,SSO,,LPT-12621,DEV95371,,True,,93.0,,LPT-12621,,login_success
IAM00016596,2026-08-26 00:00:00+00:00,EMP12497,ethan.dave63,Ops Team,MFA_ENROLLMENT,PASSWORD,34.172.94.8,VDR-12497.corp.local,DEV26569,,True,,32.0,,VDR-12497,,other
IAM00013777,2026-08-30 16:26:39+00:00,EMP10291,upasna.krishnamurthy12,Accounts,Successful Login,mfa,,VDR-10291,DEV82710,SID299173,True,,93.0,ind,VDR-10291,SID299173,login_success
IAM00009628,2026-08-13 02:49:44+00:00,EMP10796,  veer.singh70  ,Operations,invalid_credentials,sso,192.168.119.160,VDR_10796,DEV49462,SID923312,True,MFA failed,33.0,Maharashtra,VDR-10796,SID923312,login_failed
IAM00012970,,EMP12894,yashawini.saran22,Legal Dept,LOGIN_SUCCESS,sso,192.168.20.56,VDR-12894,DEV57263,SID834782,Y,,100.0,Punjab,VDR-12894,SID834782,login_success
IAM00001459,2026-09-05 00:00:00+00:00,EMP11352,umang.chaudry16,Cs,MFA_FAILED,PASSWORD,,WS-11352,DEV96402,,False,expired password,80.0,Maharashtra,WS-11352,,mfa_failure
IAM00008882,2026-08-22 17:23:10+00:00,EMP12603,gautam.dass68,Accounts,AUTH_SUCCESS,OTP,28.86.233.207,LPT-12603,,SID878654,1,,7.0,India,LPT-12603,SID878654,login_success
IAM00019480,2026-09-07 22:55:56+00:00,EMP11106,veer.batra88,Cs,Successful Login,password,,WS-11106,DEV93909,,yes,,64.0,ind,WS-11106,,login_success
IAM00019551,2026-08-13 00:00:00+00:00,EMP11978,krishna.prashad38,Brand Team,success_login,password,,LPT-11978,DEV69389,,True,,100.0,Punjab,LPT-11978,,login_success
IAM00010333,2026-08-18 20:42:28+00:00,EMP11005,xalak.gill58,Cs,failed logon,otp,,LPT-11005,DEV85695,,False,bad token,68.0,,LPT-11005,,login_failed
IAM00014829,2026-08-13 16:08:39+00:00,EMP10444,vedika.krishnamurthy18,Legal,LOGIN_FAILED,PASSWORD,,,DEV90962,,Y,timeout,100.0,PB,VDR-10444,,other
IAM00017710,2026-08-23 21:42:03+00:00,EMP10063,ira.tara4,HR,SSO_SUCCESS,otp,,WS-10063,DEV33819,SID815419,yes,,77.0,,WS-10063,SID815419,login_success
IAM00011441,2026-09-02 10:11:00+00:00,EMP10900,lohit_reddy93,Procurement Team,FAILED_LOGIN,password,222.158.129.165,VDR-10900.corp.local,DEV17956,,N,MFA failed,82.0,remote,VDR-10900,,login_failed
IAM00013941,2026-11-08 23:33:50+00:00,EMP12946,,Operations,LOGIN_SUCCESS,mfa,,LPT-12946,DEV93802,SID339613,True,NA,100.0,Delhi,LPT-12946,SID339613,login_success
IAM00009237,2026-08-08 00:00:00+00:00,EMP12064,nathaniel.deep45,R&D,MFA_FAILED,mfa,172.16.114.118,WS-12064,,,False,MFA failed,39.0,UNKNOWN,WS-12064,,mfa_failure
IAM00005052,,EMP10010,jagvi.seth52,Mkt,LOGIN_FAILED,OTP,172.16.145.30,VDR-10010,,,0,,6.0,remote,VDR-10010,,other
IAM00000323,2026-08-21 00:00:00+00:00,EMP11792,  ladli.shan29  ,Brand Team,Login Failed,Certificate,172.16.37.150,LPT-11792.corp.local,DEV97970,SID975071,False,invalid credentials,,remote,LPT-11792,SID975071,login_failed
IAM00004098,2026-08-13 09:52:00+00:00,EMP12026,bhavna.patla52,R&D,invalid_credentials,BIOMETRIC,192.168.128.50,LPT-12026,DEV80683,,0,bad token,46.0,PB,LPT-12026,,login_failed
IAM00011022,2026-09-02 20:04:00+00:00,EMP10285,varenya.nagar50,Support,invalid_credentials,password,172.16.99.129,VDR-10285.corp.local,DEV28343,,N,timeout,25.0,,VDR-10285,,login_failed
IAM00017442,2026-08-22 00:00:00+00:00,EMP11411,zaid.raval52,Brand Team,Login Success,PASSWORD,192.168.216.19,VDR_11411,DEV96424,SID856728,True,,30.0,,VDR-11411,SID856728,other
IAM00002815,2026-08-15 00:00:00+00:00,EMP12383,gaurangi.natarajan89,Legal,LOGON_SUCCESS,MFA,,LPT-12383,DEV14282,SID421984,no,,100.0,DL,LPT-12383,SID421984,login_success
IAM00014859,2026-08-29 21:14:12+00:00,EMP12634,samarth.brar15,Finance,LOGON_SUCCESS,password,192.168.27.169,lpt-12634,DEV68856,SID760291,yes,,94.0,remote,LPT-12634,SID760291,login_success
IAM00011945,2026-08-03 03:41:07+00:00,EMP12819,chakradhar.nagi26,R&D,success_login,sso,,WS-12819,DEV88309,,True,,64.0,PB,WS-12819,,login_success
IAM00013587,2026-08-12 03:45:25+00:00,EMP11749,hamsini.lala64,Ops Team,AUTH_FAILED,biometric,172.16.127.195,WS-11749,,SID624490,False,wrong_password,100.0,Punjab,WS-11749,SID624490,login_failed
IAM00009603,2026-09-07 01:33:36+00:00,EMP10240,jalsa.bhatti59,Marketing Dept,ACCOUNT_UNLOCK,password,,VDR-10240,DEV54185,,Y,NA,27.0,IN,VDR-10240,,other
IAM00001495,2026-08-22 00:00:00+00:00,EMP10724,  yashica.chokshi5  ,Human Resource,Successful Login,certificate,192.168.205.175,VDR-10724,DEV42846,SID397719,True,,47.0,ind,VDR-10724,SID397719,login_success
IAM00006417,2026-08-19 00:00:00+00:00,EMP12858,devansh.sen33,Purch,LOGON_SUCCESS,password,192.168.163.56,LPT-12858,DEV87237,SID943661,Y,,65.0,,LPT-12858,SID943661,login_success
IAM00012217,2026-09-02 04:57:49+00:00,EMP11583,hemang.bansal35,HR,LOGON_SUCCESS,PASSWORD,,VDR-11583,,SID432057,True,,72.0,Maharashtra,VDR-11583,SID432057,login_success
IAM00002576,2026-09-03 17:03:34+00:00,EMP12946,faris.khosla82,Operations Dept,success_login,mfa,192.168.42.163,LPT-12946,DEV93802,SID185177,N,NA,55.0,ind,LPT-12946,SID185177,login_success
IAM00010149,,EMP10595,chaitanya.sodhi25,Support,invalid_credentials,MFA,172.16.190.180,VDR-10595,DEV30202,,False,unknown user,1.0,PB,VDR-10595,,login_failed
IAM00003844,2026-08-20 03:16:24+00:00,EMP12116,saanvi.konda9,Customer Care,Login Failed,BIOMETRIC,192.168.247.14,LPT-12116.corp.local,DEV72259,SID802942,False,,44.0,India,LPT-12116,SID802942,login_failed
IAM00007149,2026-08-28 15:33:00+00:00,EMP12630,darpan.kadakia49,R&D,AUTH_SUCCESS,sso,192.168.252.60,VDR-12630,DEV82096,SID937819,False,,13.0,Delhi,VDR-12630,SID937819,login_success
IAM00005004,2026-08-25 00:20:52+00:00,EMP11360,osha.dutta17,Call Center,AUTH_SUCCESS,SSO,172.16.71.21,WS-11360,DEV56447,SID132676,False,,23.0,,WS-11360,SID132676,login_success
IAM00007377,2026-08-28 10:27:26+00:00,EMP11314,amaira.sengupta10,Procurement,LOGON_SUCCESS,otp,192.168.176.156,vdr-11314,NA,,False,NA,,Delhi,VDR-11314,,login_success
IAM00004914,2026-08-27 00:00:00+00:00,EMP12418,warda.dua80,Marketing Dept,SESSION_TERMINATED,sso,,,DEV59411,,True,,89.0,ind,WS-12418,,other
IAM00006362,2026-08-19 19:30:30+00:00,EMP10764,RACHANA.MADAN60,Supply Chain,Successful Login,mfa,39.219.210.40,WS-10764,DEV32972,SID807941,True,NA,73.0,Delhi,WS-10764,SID807941,login_success
IAM00014279,2026-08-27 22:22:14+00:00,EMP10150,matthew.chatterjee86,Brand Team,invalid_credentials,biometric,,WS_10150,DEV88554,,True,timeout,51.0,UNKNOWN,WS-10150,,login_failed
IAM00005325,2026-09-04 13:58:00+00:00,EMP11325,vaishnavi.barad69,Procurement,LOGIN_FAILED,SSO,,lpt-11325,NA,,False,,74.0,ind,LPT-11325,,other
IAM00011404,2026-08-23 21:00:19+00:00,EMP10877,amara.sawhney88,Human Resource,SSO_SUCCESS,mfa,192.168.7.165,VDR-10877,DEV23902,SID903769,False,,83.0,Delhi,VDR-10877,SID903769,login_success
IAM00018601,2026-08-27 05:42:32+00:00,EMP11390,lakshmi_madan63,IT,Login Success,MFA,34.94.212.60,WS-11390,DEV13177,SID182401,False,,11.0,IN,WS-11390,SID182401,other
IAM00001090,2026-08-08 00:00:00+00:00,EMP11283,  ranbir.kalita61  ,Operations Dept,SSO_SUCCESS,certificate,89.64.211.188,VDR-11283,DEV93498,SID606445,True,NA,76.0,,VDR-11283,SID606445,login_success
IAM00002182,2026-09-02 18:34:46+00:00,EMP10465,chakradev.krishnan38,Support,success_login,MFA,192.168.202.33,VDR-10465.corp.local,DEV23935,SID561782,True,,74.0,PB,VDR-10465,SID561782,login_success
IAM00006367,2026-08-21 18:01:00+00:00,EMP10489,henry.ganesan99,Operations,Login Success,BIOMETRIC,172.16.62.151,VDR-10489.corp.local,DEV68400,SID962101,True,,75.0,,VDR-10489,SID962101,other
IAM00004537,2026-08-09 12:45:48+00:00,EMP10096,lopa.sethi64,Mktg,AUTH_SUCCESS,Certificate,,VDR-10096,DEV14809,SID595038,False,NA,55.0,Delhi,VDR-10096,SID595038,login_success
IAM00015758,2026-09-04 20:43:11+00:00,EMP12080,ojas.bala91,Operations,PRIVILEGE_ESCALATION_REQUEST,biometric,,LPT-12080,DEV41037,,True,NA,62.0,Punjab,LPT-12080,,other
IAM00018711,2026-09-08 12:44:14+00:00,EMP10088,hema.yadav5,Business Sales,Login Success,BIOMETRIC,112.115.127.212,WS-10088,DEV69510,SID837900,True,NA,15.0,Maharashtra,WS-10088,SID837900,other
IAM00013628,2026-08-09 03:26:00+00:00,EMP11605,  chakrika.sharma22  ,It Support,LOGIN_SUCCESS,otp,,VDR-11605,DEV95233,SID445133,True,,62.0,,VDR-11605,SID445133,login_success
IAM00008501,,EMP11001,aarush.prashad25,Purch,FAILED_LOGIN,OTP,185.37.0.163,vdr-11001,DEV81188,,False,,50.0,UNKNOWN,VDR-11001,,login_failed
IAM00012237,2026-06-08 01:23:23+00:00,EMP11908,hitesh.keer31,Customer Care,ACCOUNT_LOCK,certificate,69.36.134.161,LPT-11908,DEV66468,,False,NA,100.0,IN,LPT-11908,,other
IAM00001961,2026-08-31 23:35:47+00:00,EMP10467,MAANAS.RAMA25,Operations,LOGIN_SUCCESS,certificate,,WS-10467,DEV16094,SID710713,True,,100.0,PB,WS-10467,SID710713,login_success
IAM00010328,2026-08-27 19:25:55+00:00,EMP12666,HARISH.SAMPATH8,Accounts,failed logon,biometric,172.16.6.151,WS-12666,DEV69318,SID421240,False,bad token,6.0,PB,WS-12666,SID421240,login_failed
IAM00016676,2026-09-06 20:48:21+00:00,EMP12824,  dominic.borde50  ,Operations,LOGON_SUCCESS,MFA,,LPT-12824,DEV47144,SID674542,True,NA,,India,LPT-12824,SID674542,login_success
IAM00015840,2026-09-04 17:34:26+00:00,EMP11932,MAHIKA.CHAKRABORTY82,Purchase,ACCOUNT_UNLOCK,OTP,,VDR-11932,DEV34958,,True,,42.0,Maharashtra,VDR-11932,,other
IAM00004883,,EMP11001,aarush.prashad25,Supply Chain,Login Success,certificate,192.168.82.109,VDR-11001.corp.local,,SID250489,True,NA,60.0,,VDR-11001,SID250489,other
IAM00003821,2026-08-12 19:38:11+00:00,EMP12456,ira.shroff38,Purch,LOGON_SUCCESS,PASSWORD,192.168.69.124,,,SID206906,True,,50.0,Punjab,WS-12456,SID206906,login_success
IAM00005813,2026-08-27 07:26:55+00:00,EMP10426,banjeet.mishra77,Legal,MFA_FAILED,SSO,,LPT-10426,DEV13336,,False,OTP expired,36.0,,LPT-10426,,mfa_failure
IAM00015316,2026-08-17 00:00:00+00:00,EMP10052,anirudh.ramanathan31,Mktg,LOGON_FAILURE,password,217.12.30.32,LPT-10052,NA,,False,account locked,100.0,India,LPT-10052,,login_failed
IAM00006925,2026-09-04 01:53:00+00:00,EMP11508,qarin.prabhu95,Accounts,Login Success,mfa,170.125.27.32,VDR-11508,DEV69777,SID783727,True,,29.0,,VDR-11508,SID783727,other
IAM00004988,2026-09-09 12:39:22+00:00,EMP12295,damini.prabhakar11,Procurement Team,PRIVILEGE_ESCALATION_REQUEST,password,,WS-12295,DEV57454,,True,,77.0,,WS-12295,,other
IAM00015474,2026-09-02 21:37:23+00:00,EMP10497,viraj.saha85,It Support,SESSION_TERMINATED,PASSWORD,192.168.69.235,VDR-10497.corp.local,DEV38818,,True,NA,74.0,,VDR-10497,,other
IAM00015145,2026-09-09 11:59:38+00:00,EMP12508,  yashica.kumer96  ,Hr Dept,FAILED_LOGIN,password,172.16.100.198,LPT-12508,DEV86610,SID742883,N,timeout,62.0,Punjab,LPT-12508,SID742883,login_failed
IAM00014362,2026-08-27 00:00:00+00:00,EMP11096,aishani.madan27,People Team,MFA_ENROLLMENT,biometric,192.168.54.49,VDR-11096,NA,,True,NA,2.0,PB,VDR-11096,,other
IAM00001359,2026-08-04 02:28:00+00:00,EMP10769,aashi_joshi23,Brand Team,Login Success,otp,172.16.202.141,lpt-10769,DEV46168,,True,,63.0,,LPT-10769,,other
IAM00019911,2026-08-23 00:00:00+00:00,EMP10044,gopal.lala36,HR,AUTH_SUCCESS,sso,192.168.36.113,VDR_10044,DEV76768,,True,NA,100.0,Maharashtra,VDR-10044,,login_success
IAM00002498,2026-08-05 22:25:07+00:00,EMP11090,pahal.bajwa31,Legal,AUTH_SUCCESS,PASSWORD,75.247.35.243,,DEV88139,SID457405,True,,50.0,IN,VDR-11090,SID457405,login_success
IAM00006267,2026-08-18 11:36:24+00:00,EMP10509,ISHANVI.DUGAR70,Innovation,MFA_FAILED,Certificate,161.39.30.111,WS-10509,NA,,N,OTP expired,,UNKNOWN,WS-10509,,mfa_failure
IAM00016755,2026-08-13 15:49:54+00:00,EMP11175,david.jayaraman10,Innovation,invalid_credentials,SSO,,LPT-11175,,SID117912,no,expired password,37.0,,LPT-11175,SID117912,login_failed
IAM00010387,2026-08-01 16:17:39+00:00,EMP10847,,Support,AUTH_SUCCESS,PASSWORD,,VDR-10847.corp.local,DEV42289,SID162286,1,,1.0,Punjab,VDR-10847,SID162286,login_success
IAM00004676,2026-08-04 12:03:12+00:00,EMP12896,pahal.shere50,Legal,AUTH_SUCCESS,BIOMETRIC,,vdr-12896,DEV38001,SID827120,True,NA,5.0,UNKNOWN,VDR-12896,SID827120,login_success
IAM00009556,2026-08-23 21:37:54+00:00,EMP10066,zinal.venkataraman17,R&D,LOGON_SUCCESS,sso,11.161.141.66,LPT-10066,DEV70952,SID422142,True,,0.0,UNKNOWN,LPT-10066,SID422142,login_success
IAM00003860,2026-09-08 00:00:00+00:00,EMP11447,ranbir.shanker19,Sales,LOGON_FAILURE,PASSWORD,,WS-11447,DEV20534,,False,OTP expired,95.0,ind,WS-11447,,login_failed
IAM00009660,2026-09-09 23:23:48+00:00,EMP11157,,People Team,success_login,certificate,133.222.189.148,VDR-11157,DEV11545,SID998616,True,NA,66.0,Punjab,VDR-11157,SID998616,login_success
IAM00000332,,EMP12093,aadhya.bahri88,Compliance,SESSION_TERMINATED,SSO,,WS-12093,DEV11145,,True,,17.0,IN,WS-12093,,other
IAM00007261,2026-08-13 10:36:25+00:00,EMP10942,udarsh.chokshi75,Innovation,Login Success,certificate,162.116.210.62,VDR-10942,,,N,NA,9.0,,VDR-10942,,other
IAM00018214,2026-08-21 09:47:00+00:00,EMP12254,harini.ram37,Procurement Team,Login Success,BIOMETRIC,,VDR-12254,DEV11599,SID513125,Y,,89.0,remote,VDR-12254,SID513125,other
IAM00005212,2026-08-17 05:28:55+00:00,EMP11163,chameli_srinivas29,Legal,MFA_FAILED,biometric,,LPT-11163,DEV24435,,True,WRONG PASSWORD,65.0,Delhi,LPT-11163,,mfa_failure
IAM00018434,,EMP11707,hemal.rama76,Accounts,MFA_FAILED,biometric,,lpt-11707,NA,,0,account locked,95.0,PB,LPT-11707,,mfa_failure
IAM00002472,2026-08-10 03:30:00+00:00,EMP12539,udarsh_kannan50,Marketing,DEVICE_REGISTERED,password,195.68.209.243,LPT-12539,DEV34029,,True,NA,81.0,Punjab,LPT-12539,,other
IAM00014064,2026-08-24 00:00:00+00:00,EMP12567,sara.borah1,It Dept,LOGIN_SUCCESS,mfa,,vdr-12567,DEV78025,SID531489,True,,34.0,,VDR-12567,SID531489,login_success
IAM00019882,2026-08-22 00:00:00+00:00,EMP10278,david.lad68,Finance,LOGIN_FAILED,password,172.16.240.229,vdr-10278,DEV79003,,True,expired password,71.0,PB,VDR-10278,,other
IAM00015614,,EMP10069,brijesh.arora88,Purchase,SSO_SUCCESS,mfa,,VDR-10069,DEV15383,SID997825,N,,6.0,Maharashtra,VDR-10069,SID997825,login_success
IAM00008368,2026-09-07 00:00:00+00:00,EMP11153,zehaan.ahluwalia27,R&D,success_login,BIOMETRIC,192.168.8.13,WS-11153,DEV36728,SID579268,True,NA,8.0,DL,WS-11153,SID579268,login_success
IAM00005981,2026-09-05 00:00:00+00:00,EMP10280,naksh.wali11,Information Technology,failed logon,Certificate,37.108.98.102,WS-10280,NA,,1,,30.0,,WS-10280,,login_failed
IAM00015669,2026-08-25 15:20:42+00:00,EMP10473,  zarna.lalla38  ,Operations,success_login,MFA,172.16.78.66,VDR-10473,DEV33306,SID790668,Y,NA,73.0,remote,VDR-10473,SID790668,login_success
IAM00019336,2026-09-01 01:10:26+00:00,EMP12500,shivansh.taneja60,It Dept,LOGIN_SUCCESS,OTP,192.168.56.58,vdr-12500,DEV79352,SID966031,N,,90.0,PB,VDR-12500,SID966031,login_success
IAM00009004,2026-08-16 17:39:40+00:00,EMP10284,nihal.kamdar76,Finance,FAILED_LOGIN,mfa,,WS-10284,DEV31292,SID307532,N,NA,100.0,remote,WS-10284,SID307532,login_failed
IAM00017080,2026-08-03 00:00:00+00:00,EMP12138,anita.varughese46,Sales Dept,MFA_ENROLLMENT,sso,172.16.194.68,LPT-12138,DEV86149,,1,,55.0,,LPT-12138,,other
IAM00018244,2026-08-29 00:00:00+00:00,EMP12007,rajata.sem34,Purchase,LOGON_SUCCESS,OTP,,LPT-12007,,SID141761,True,NA,17.0,remote,LPT-12007,SID141761,login_success
