log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,hostname_norm,session_id_norm
FW000003122,2026-09-03 22:10:32+00:00,WS_12422,108.59.0.19,,3306.0,8080.0,TCP/6,allow,108144.0,3407100.0,SID970953,False,ALLOW_INTERNAL_DNS,US,WS-12422,SID970953
FW000008580,2026-08-31 04:28:00+00:00,WS-11850,,,,80.0,17,allow,21954.0,29.0,SID550078,True,MONITOR_DB_ACCESS,RU,WS-11850,SID550078
FW000017696,2026-08-04 13:11:00+00:00,VDR-11510,,,80.0,53.0,tcp,allow,16551711.0,6037294.0,SID787184,False,UNKNOWN,IN,VDR-11510,SID787184
FW000017417,2026-08-05 00:00:00+00:00,LPT_10972,172.16.229.7,192.168.246.71,8080.0,,TCP,allow,43203183.0,42171017.0,SID522406,False,BLOCK_EXTERNAL_RDP,unknown,LPT-10972,SID522406
FW000008340,2026-08-05 07:15:13+00:00,LPT-12169,,192.168.62.210,53.0,25.0,UDP,allow,15177.0,45572486.0,SID202900,False,MONITOR_DB_ACCESS,China,LPT-12169,SID202900
FW000003407,,ws-12051,,,,22.0,udp,allow,12159884.0,38872898.0,SID826404,False,,ind,WS-12051,SID826404
FW000022767,2026-03-08 04:35:27+00:00,,,172.16.181.38,,,UDP/17,allow,13861706.0,16.0,SID114045,False,block_tor_exit,,,SID114045
FW000015476,2026-08-05 23:38:00+00:00,WS_12901,,192.168.202.221,,8443.0,UDP,allow,16243135.0,19419161.0,,False,DENY_TELNET,CN,WS-12901,
FW000013862,,WS-10091,172.16.61.188,172.16.108.147,445.0,1433.0,TCP,deny,22215571.0,21684687.0,SID429113,False,ALLOW_WEB,United States,WS-10091,SID429113
FW000027183,2026-08-23 00:00:00+00:00,WS-12581,160.78.214.86,20.55.190.171,80.0,,TCP/6,allow,37116732.0,8.0,,False,,ind,WS-12581,
FW000013129,,VDR-11264,,172.16.172.183,,22.0,TCP,allow,11644.0,40.0,SID716010,False,,unknown,VDR-11264,SID716010
FW000000932,2026-08-05 03:02:33+00:00,WS-10997,192.168.6.250,170.94.83.177,25.0,8443.0,6,allow,30373030.0,44951631.0,SID627578,False,DENY_TELNET,US,WS-10997,SID627578
FW000000692,2026-08-13 20:26:26+00:00,LPT-11886,212.47.111.110,,,,tcp,allow,1617666.0,42232282.0,,True,block_tor_exit,China,LPT-11886,
FW000025023,2026-08-22 17:03:33+00:00,VDR-11177,,,3389.0,3306.0,UDP,allow,25.0,44593022.0,SID135554,False,allow_office_apps,,VDR-11177,SID135554
FW000006365,2026-08-02 00:00:00+00:00,VDR-12330.corp.local,208.43.69.101,172.16.126.121,135.0,3306.0,UDP,allow,19901580.0,,SID-751922,False,DENY_TELNET,US,VDR-12330,SID751922
FW000018294,2026-08-16 23:12:10+00:00,LPT-12658,172.16.0.29,192.168.126.148,3306.0,3306.0,6,deny,33826992.0,30321684.0,SID274119,False,,,LPT-12658,SID274119
FW000009022,2026-08-20 11:42:26+00:00,LPT-12597,192.168.16.112,,,8443.0,UDP,allow,47346120.0,2.0,sid880303,True,allow_office_apps,unknown,LPT-12597,SID880303
FW000010274,2026-08-10 00:00:00+00:00,VDR-11596,,,53.0,25.0,TCP/6,allow,21358856.0,36929.0,SID288123,False,ALLOW_INTERNAL_DNS,ind,VDR-11596,SID288123
FW000020951,2026-08-26 21:51:02+00:00,VDR-11940,,,,3389.0,UDP,deny,30470680.0,5245810.0,SID892073,False,,Russia,VDR-11940,SID892073
FW000029756,,WS-10945,,,3306.0,53.0,6,deny,37165299.0,33585.0,,False,block_tor_exit,ind,WS-10945,
FW000016429,2026-08-16 00:45:00+00:00,LPT_11369,,,3389.0,8443.0,TCP,allow,923678.0,20681104.0,SID917530,False,,US,LPT-11369,SID917530
FW000020324,,WS_10265,94.211.232.221,,443.0,443.0,tcp,allow,,38596.0,sid988086,False,,China,WS-10265,SID988086
FW000009142,2026-08-02 08:57:59+00:00,VDR-10354.corp.local,192.168.116.195,,,3306.0,TCP/6,deny,47621.0,8094842.0,SID512384,False,allow_office_apps,ind,VDR-10354,SID512384
FW000007109,2026-08-29 08:01:12+00:00,WS-10604,,,8443.0,8080.0,icmp,deny,27647.0,40792143.0,SID954698,True,MONITOR_DB_ACCESS,unknown,WS-10604,SID954698
FW000008976,2026-08-28 05:21:36+00:00,VDR-11093,101.139.39.116,192.168.102.218,25.0,3306.0,UDP,allow,4550928.0,32582985.0,SID629555,False,ALLOW_INTERNAL_DNS,CN,VDR-11093,SID629555
FW000004320,2026-08-23 00:00:00+00:00,VDR-10491,,,443.0,135.0,TCP/6,deny,47656399.0,20.0,SID238802,False,block_tor_exit,,VDR-10491,SID238802
FW000002966,2026-09-04 00:00:00+00:00,WS-10518,192.168.174.205,172.107.9.224,135.0,8080.0,UDP/17,deny,46024384.0,47361540.0,sid395776,False,,,WS-10518,SID395776
FW000003970,2026-08-08 00:00:00+00:00,LPT-11841,,199.51.88.53,25.0,8443.0,6,allow,45837953.0,22650121.0,SID924184,False,allow_office_apps,,LPT-11841,SID924184
FW000004927,2026-08-21 10:09:22+00:00,,172.16.233.197,172.16.133.223,8443.0,443.0,TCP,allow,32938027.0,43.0,SID168528,False,MONITOR_DB_ACCESS,CN,,SID168528
FW000028183,2026-08-18 11:17:26+00:00,WS-12788,,,,1433.0,tcp,allow,9701612.0,49.0,SID920229,False,MONITOR_DB_ACCESS,China,WS-12788,SID920229
FW000014617,2026-08-30 18:40:14+00:00,,,,,80.0,6,allow,9.0,5.0,,False,ALLOW_WEB,IN,,
FW000013972,2026-09-07 18:25:52+00:00,VDR-11363,,,,22.0,TCP,allow,22869399.0,18015230.0,,False,MONITOR_DB_ACCESS,unknown,VDR-11363,
FW000023863,2026-08-21 00:00:00+00:00,VDR-12598,,172.16.57.11,25.0,3389.0,TCP/6,allow,12125550.0,,SID638022,False,UNKNOWN,,VDR-12598,SID638022
FW000022693,2026-08-02 04:28:30+00:00,VDR-11628,,192.168.25.117,,445.0,6,allow,39.0,,SID998566,False,block_tor_exit,China,VDR-11628,SID998566
FW000020544,,WS-12387,,148.247.244.50,80.0,3306.0,tcp,allow,27348170.0,49206724.0,SID866159,False,DENY_TELNET,Russia,WS-12387,SID866159
FW000003093,2026-08-10 00:00:00+00:00,ws-11503,62.48.161.125,,,53.0,6,deny,1.0,12328861.0,SID960460,False,,US,WS-11503,SID960460
FW000021098,2026-08-18 12:43:07+00:00,VDR-11712,209.114.45.191,172.16.247.62,135.0,3389.0,TCP,allow,16306.0,7133156.0,SID303407,False,DENY_TELNET,India,VDR-11712,SID303407
FW000012749,2026-08-30 02:11:12+00:00,LPT-12864,,133.139.159.230,22.0,,TCP,allow,16461767.0,8791885.0,,False,,CN,LPT-12864,
FW000021940,2026-08-12 00:00:00+00:00,WS-11186,192.168.144.193,,25.0,3389.0,TCP,deny,861174.0,5.0,SID244809,True,MONITOR_DB_ACCESS,ind,WS-11186,SID244809
FW000023988,2026-08-23 19:28:00+00:00,ws-10239,,,445.0,80.0,TCP,allow,26.0,40051533.0,SID551355,False,MONITOR_DB_ACCESS,United States,WS-10239,SID551355
FW000015791,2026-08-20 09:36:00+00:00,WS-11262,102.49.155.234,170.140.201.188,,3306.0,UDP,deny,7714996.0,36131898.0,SID444911,False,UNKNOWN,unknown,WS-11262,SID444911
FW000012516,2026-09-07 00:00:00+00:00,VDR-10899,,,,135.0,6,allow,41.0,,SID-556247,False,BLOCK_EXTERNAL_RDP,,VDR-10899,SID556247
FW000003983,2026-08-11 16:05:50+00:00,LPT-11541,,,22.0,3389.0,tcp,allow,39137326.0,14901.0,SID831826,False,ALLOW_INTERNAL_DNS,IN,LPT-11541,SID831826
FW000024907,2026-08-10 00:00:00+00:00,VDR-11731,,,8080.0,3306.0,UDP,allow,15.0,49463323.0,,False,,US,VDR-11731,
FW000023325,2026-08-19 15:18:17+00:00,VDR-10843,,174.226.30.171,3389.0,,tcp,allow,22961.0,16.0,sid299627,False,allow_office_apps,China,VDR-10843,SID299627
FW000001405,2026-08-03 00:00:00+00:00,WS-10338,10.238.128.0,,,53.0,TCP,deny,12.0,24362967.0,SID728751,True,,ind,WS-10338,SID728751
FW000019580,2026-08-06 17:04:00+00:00,VDR-11636,,,53.0,8443.0,TCP/6,allow,1980.0,30936965.0,SID173632,False,BLOCK_EXTERNAL_RDP,unknown,VDR-11636,SID173632
FW000023732,,WS-11063,,,25.0,1433.0,icmp,deny,30412393.0,42029989.0,sid237370,True,,,WS-11063,SID237370
FW000006125,2026-08-13 13:24:57+00:00,WS_12206,192.168.104.11,209.31.100.226,80.0,53.0,TCP,deny,45636.0,42971368.0,SID168554,False,ALLOW_INTERNAL_DNS,United States,WS-12206,SID168554
FW000001095,2026-08-14 16:08:00+00:00,LPT-10909,192.168.174.53,192.168.161.151,53.0,135.0,icmp,allow,19.0,29196478.0,SID538963,False,ALLOW_INTERNAL_DNS,,LPT-10909,SID538963
FW000017354,2026-08-15 22:59:24+00:00,LPT-11781,10.194.114.0,33.142.48.192,22.0,8080.0,6,allow,46283131.0,23911809.0,SID336131,False,block_tor_exit,IN,LPT-11781,SID336131
FW000022286,2026-08-19 20:07:56+00:00,VDR-11339.corp.local,,,135.0,445.0,TCP,deny,4174368.0,36.0,SID204238,False,ALLOW_INTERNAL_DNS,,VDR-11339,SID204238
FW000022928,2026-09-02 08:43:40+00:00,VDR-10550,,70.137.22.55,,443.0,UDP/17,allow,33030633.0,2502208.0,,False,BLOCK_EXTERNAL_RDP,Russia,VDR-10550,
FW000015973,2026-08-03 00:00:00+00:00,LPT-11626,122.39.143.131,,135.0,8443.0,UDP/17,allow,8317893.0,14005576.0,SID398248,False,BLOCK_EXTERNAL_RDP,unknown,LPT-11626,SID398248
FW000002844,,ws-11630,192.168.4.193,207.159.103.71,,,udp,allow,,1.0,SID-582410,False,,IN,WS-11630,SID582410
FW000019236,2026-08-13 13:00:05+00:00,WS-12878,218.253.237.122,173.13.27.41,25.0,3306.0,TCP/6,allow,17.0,27765618.0,SID-219628,False,UNKNOWN,CN,WS-12878,SID219628
FW000004816,2026-08-30 00:00:00+00:00,WS-12876,102.166.110.196,,443.0,80.0,6,deny,35238533.0,26792476.0,SID-919530,True,block_tor_exit,United States,WS-12876,SID919530
FW000016474,2026-08-31 07:16:25+00:00,VDR-10315,,,80.0,1433.0,tcp,allow,5.0,33.0,SID325485,False,BLOCK_EXTERNAL_RDP,,VDR-10315,SID325485
FW000005957,2026-08-19 12:49:04+00:00,LPT-12582.corp.local,172.16.26.106,192.168.119.239,135.0,53.0,17,allow,45689014.0,46109283.0,,False,allow_office_apps,IN,LPT-12582,
FW000028585,2026-08-14 00:00:00+00:00,ws-10913,192.168.220.96,,53.0,80.0,6,allow,5.0,25045231.0,SID457710,False,DENY_TELNET,unknown,WS-10913,SID457710
FW000020856,2026-08-22 00:00:00+00:00,VDR-10689,,192.168.213.70,,80.0,TCP/6,deny,18944564.0,46645557.0,,False,BLOCK_EXTERNAL_RDP,IN,VDR-10689,
FW000024697,2026-08-18 00:00:00+00:00,WS-12445,,,8443.0,,UDP,allow,3069.0,42604649.0,SID-998537,False,DENY_TELNET,RU,WS-12445,SID998537
FW000013375,2026-08-13 21:53:00+00:00,,192.168.111.188,175.187.175.134,,443.0,UDP,deny,9131611.0,,SID433864,False,DENY_TELNET,unknown,,SID433864
FW000027451,,ws-11354,131.93.255.131,,,,TCP/6,deny,11295.0,34510241.0,SID773238,False,UNKNOWN,India,WS-11354,SID773238
FW000018174,2026-06-08 20:58:39+00:00,VDR-12216,11.232.246.213,,8080.0,,tcp,allow,7601661.0,20323488.0,,False,block_tor_exit,CN,VDR-12216,
FW000028888,2026-08-04 02:29:43+00:00,VDR-10757,192.168.207.146,,443.0,3389.0,6,deny,10449711.0,31204601.0,SID257717,False,block_tor_exit,unknown,VDR-10757,SID257717
FW000018444,2026-08-28 00:35:29+00:00,LPT-11837,192.168.170.227,192.168.97.188,,8443.0,TCP,allow,12669721.0,36.0,SID999057,False,UNKNOWN,United States,LPT-11837,SID999057
FW000013180,2026-08-10 16:20:50+00:00,LPT-12858.corp.local,172.16.111.149,,,443.0,tcp,deny,30.0,43865187.0,SID199366,False,BLOCK_EXTERNAL_RDP,United States,LPT-12858,SID199366
FW000023528,,LPT-12315,,114.188.118.50,,80.0,UDP,allow,38590894.0,41007675.0,,False,DENY_TELNET,India,LPT-12315,
FW000025246,2026-09-01 08:24:03+00:00,VDR-12526,74.25.83.243,,,,6,allow,,2985173.0,SID265276,False,,China,VDR-12526,SID265276
FW000012206,2026-08-18 22:40:17+00:00,WS_10908,,172.16.150.143,,1433.0,tcp,allow,27383873.0,3526881.0,SID582576,False,ALLOW_INTERNAL_DNS,RU,WS-10908,SID582576
FW000018287,2026-08-09 12:32:26+00:00,,,192.168.5.190,8443.0,,TCP,allow,42.0,17681428.0,SID606800,False,DENY_TELNET,RU,,SID606800
FW000014408,2026-05-08 16:59:34+00:00,WS-10749,192.168.103.32,170.191.165.33,53.0,,17,allow,31.0,20440592.0,SID763799,False,ALLOW_INTERNAL_DNS,United States,WS-10749,SID763799
FW000004687,2026-08-21 05:39:00+00:00,WS-10181,192.168.177.98,,3389.0,445.0,tcp,allow,45581.0,43081737.0,SID694426,False,,,WS-10181,SID694426
FW000018715,,LPT-11619,,192.168.193.80,1433.0,8443.0,ICMP,allow,9772510.0,,SID149743,False,DENY_TELNET,,LPT-11619,SID149743
FW000004923,2026-09-04 04:47:21+00:00,,192.168.8.44,208.123.217.78,25.0,443.0,TCP/6,allow,26.0,23279014.0,SID242164,False,MONITOR_DB_ACCESS,RU,,SID242164
FW000015834,2026-08-23 06:34:22+00:00,,,192.168.226.153,53.0,135.0,TCP/6,allow,5334.0,38.0,SID129307,True,ALLOW_INTERNAL_DNS,Russia,,SID129307
FW000006786,2026-08-29 00:32:37+00:00,ws-12923,172.16.20.60,,,135.0,UDP,allow,9743511.0,30862211.0,SID589544,False,,unknown,WS-12923,SID589544
FW000005878,,ws-10014,201.76.31.194,31.198.2.198,,135.0,tcp,allow,11.0,3515002.0,SID537643,True,DENY_TELNET,RU,WS-10014,SID537643
FW000009549,2026-08-25 02:32:00+00:00,WS-10341,,220.192.19.71,,3389.0,TCP,deny,1363249.0,34.0,SID-833855,False,DENY_TELNET,ind,WS-10341,SID833855
FW000016460,2026-09-03 02:24:52+00:00,WS-12170,,178.227.192.13,,445.0,UDP/17,allow,,25.0,SID354126,True,UNKNOWN,,WS-12170,SID354126
FW000002346,,WS-12727,,,445.0,,6,allow,44092.0,32219856.0,,False,ALLOW_INTERNAL_DNS,,WS-12727,
FW000022832,2026-08-22 10:42:03+00:00,LPT-10894.corp.local,,106.157.169.30,80.0,,17,deny,3968573.0,47930992.0,SID-451855,False,ALLOW_WEB,IN,LPT-10894,SID451855
FW000008431,,LPT-11409,192.168.186.158,95.94.188.138,22.0,53.0,TCP,deny,32112574.0,23.0,SID229705,False,block_tor_exit,Russia,LPT-11409,SID229705
FW000004587,,WS-12523,196.213.249.228,36.117.213.37,,8080.0,TCP/6,allow,19695294.0,26703881.0,,False,allow_office_apps,CN,WS-12523,
FW000026899,2026-09-05 11:44:03+00:00,LPT-12027,172.16.146.68,172.16.141.60,8080.0,,UDP,allow,33663674.0,,SID297063,False,,IN,LPT-12027,SID297063
FW000014598,2026-08-02 09:16:25+00:00,LPT-11978,192.168.76.36,,,,TCP/6,allow,16.0,42524606.0,SID641747,False,BLOCK_EXTERNAL_RDP,CN,LPT-11978,SID641747
FW000024553,2026-08-07 00:00:00+00:00,LPT-12911,192.168.173.127,,,25.0,tcp,allow,20992515.0,35.0,SID635826,False,,,LPT-12911,SID635826
FW000008379,2026-08-24 20:44:00+00:00,WS-11160,192.168.201.169,,22.0,53.0,TCP,allow,34428664.0,17.0,SID932739,False,MONITOR_DB_ACCESS,India,WS-11160,SID932739
FW000027652,2026-08-16 04:04:19+00:00,LPT-11824,,110.94.239.117,8443.0,,UDP,allow,3071.0,33361168.0,SID220795,False,UNKNOWN,IN,LPT-11824,SID220795
FW000017938,2026-08-24 19:28:10+00:00,LPT-10254,,,8443.0,8443.0,6,allow,20.0,29.0,SID808251,False,MONITOR_DB_ACCESS,CN,LPT-10254,SID808251
FW000022259,2026-07-09 23:33:24+00:00,VDR-11007,,140.8.51.64,80.0,22.0,tcp,allow,34763683.0,8.0,SID558534,False,allow_office_apps,RU,VDR-11007,SID558534
FW000027928,2026-08-08 00:00:00+00:00,WS-11073,172.16.24.50,192.168.68.38,3389.0,443.0,tcp,allow,36.0,5615225.0,SID-915923,False,,RU,WS-11073,SID915923
FW000006198,2026-08-22 00:00:00+00:00,LPT-12382,172.16.203.113,,80.0,3306.0,TCP,deny,4006.0,9678517.0,SID586562,False,BLOCK_EXTERNAL_RDP,,LPT-12382,SID586562
FW000013098,2026-08-23 00:00:00+00:00,VDR-12022,61.18.254.71,51.82.135.254,1433.0,8443.0,17,allow,879100.0,29.0,SID597524,False,allow_office_apps,IN,VDR-12022,SID597524
FW000014457,2026-09-03 04:56:31+00:00,WS-12533,,,1433.0,3306.0,TCP,allow,14310755.0,,sid714725,False,BLOCK_EXTERNAL_RDP,ind,WS-12533,SID714725
FW000015180,2026-08-29 01:55:22+00:00,VDR-11087,168.59.228.111,172.16.36.162,22.0,,6,allow,47170877.0,29875719.0,,False,MONITOR_DB_ACCESS,India,VDR-11087,
FW000006402,2026-08-10 09:34:10+00:00,WS-10774,192.168.16.187,,445.0,443.0,TCP,allow,8.0,45168293.0,SID504762,False,,CN,WS-10774,SID504762
FW000005696,2026-08-28 23:22:00+00:00,WS-12340,192.168.7.162,22.73.200.4,,445.0,udp,allow,,22298019.0,SID733952,False,allow_office_apps,,WS-12340,SID733952
FW000002942,2026-08-24 00:00:00+00:00,vdr-11676,192.168.191.150,203.28.27.186,8443.0,,17,allow,26.0,3490103.0,SID321793,False,MONITOR_DB_ACCESS,RU,VDR-11676,SID321793
FW000024965,2026-08-19 02:59:12+00:00,VDR-10016,,,3306.0,1433.0,ping,allow,32475116.0,3.0,SID127028,False,ALLOW_WEB,,VDR-10016,SID127028
FW000029589,2026-08-19 02:30:31+00:00,LPT-10410.corp.local,,,53.0,445.0,TCP/6,allow,40.0,6578740.0,,False,ALLOW_INTERNAL_DNS,China,LPT-10410,
FW000007382,2026-09-06 00:00:00+00:00,LPT-10810,,172.16.134.87,445.0,3306.0,tcp,allow,47680955.0,25290156.0,SID678318,False,,unknown,LPT-10810,SID678318
FW000027498,2026-08-20 00:00:00+00:00,LPT-12962,,172.16.0.238,22.0,53.0,17,allow,44.0,24459295.0,SID317355,False,allow_office_apps,US,LPT-12962,SID317355
FW000018005,2026-08-20 23:12:08+00:00,ws-12442,,18.92.159.250,3306.0,3389.0,6,deny,23.0,38675138.0,SID839616,False,UNKNOWN,,WS-12442,SID839616
FW000013835,2026-08-03 04:50:19+00:00,VDR-10923.corp.local,172.16.29.24,,445.0,443.0,udp,allow,41.0,45475964.0,,False,ALLOW_WEB,India,VDR-10923,
FW000005579,2026-08-11 16:44:13+00:00,LPT-12116,192.168.43.49,,3306.0,443.0,6,deny,10929891.0,11042177.0,SID-189681,False,DENY_TELNET,India,LPT-12116,SID189681
FW000010339,2026-08-29 09:01:18+00:00,LPT-11202,192.168.47.56,,3306.0,445.0,TCP/6,deny,7765923.0,48243832.0,SID588314,False,ALLOW_WEB,India,LPT-11202,SID588314
FW000009994,,WS-12723,172.16.32.56,,443.0,,6,allow,5499848.0,42265893.0,,False,ALLOW_WEB,,WS-12723,
FW000007906,2026-09-06 04:51:07+00:00,ws-11623,172.16.49.34,,445.0,443.0,6,allow,3272195.0,41533837.0,SID809874,False,,China,WS-11623,SID809874
FW000025702,2026-08-12 00:00:00+00:00,vdr-11328,172.16.171.83,,443.0,53.0,TCP,allow,26506214.0,42318160.0,,False,block_tor_exit,IN,VDR-11328,
FW000024814,2026-09-03 02:36:09+00:00,WS-11464,,,,8443.0,TCP/6,allow,36717028.0,21876.0,SID416083,False,BLOCK_EXTERNAL_RDP,unknown,WS-11464,SID416083
FW000001049,2026-08-26 10:33:51+00:00,VDR-10710,,18.107.63.122,,22.0,tcp,deny,30.0,40686397.0,SID963139,False,block_tor_exit,ind,VDR-10710,SID963139
FW000006783,2026-07-09 17:53:31+00:00,WS_10045,,,3306.0,25.0,TCP,allow,40112139.0,5576.0,sid860587,False,DENY_TELNET,RU,WS-10045,SID860587
FW000012663,2026-08-15 22:53:21+00:00,VDR-10715,,,3389.0,22.0,TCP/6,allow,31545191.0,37469961.0,SID917250,False,BLOCK_EXTERNAL_RDP,ind,VDR-10715,SID917250
FW000028698,2026-08-13 14:29:12+00:00,VDR-10527,,221.232.12.249,,25.0,UDP,allow,32090.0,25586820.0,sid720150,False,MONITOR_DB_ACCESS,,VDR-10527,SID720150
FW000025043,2026-08-10 16:26:54+00:00,VDR-11167,172.16.208.38,,53.0,,tcp,allow,23149.0,41.0,sid180030,False,BLOCK_EXTERNAL_RDP,RU,VDR-11167,SID180030
FW000001610,2026-08-15 03:25:23+00:00,VDR_11946,192.168.100.231,172.16.178.106,25.0,3389.0,6,deny,8160070.0,19081658.0,SID314319,False,DENY_TELNET,unknown,VDR-11946,SID314319
FW000019481,2026-08-04 06:18:41+00:00,VDR-10329,,,25.0,80.0,TCP/6,deny,44365019.0,24.0,SID879087,False,block_tor_exit,unknown,VDR-10329,SID879087
FW000002416,,WS-11514,,172.16.186.110,53.0,53.0,1,allow,41694966.0,46276748.0,SID275342,False,UNKNOWN,RU,WS-11514,SID275342
FW000023800,2026-08-13 03:25:16+00:00,LPT-10055,,,135.0,,TCP,allow,2731243.0,,SID378307,False,ALLOW_INTERNAL_DNS,Russia,LPT-10055,SID378307
FW000002018,2026-08-10 08:00:40+00:00,WS-11743,,,,8080.0,UDP,deny,21809784.0,280377.0,SID424154,False,DENY_TELNET,,WS-11743,SID424154
FW000002972,,WS-11069,,,80.0,53.0,TCP,allow,21720993.0,10468324.0,SID523880,False,,ind,WS-11069,SID523880
FW000012318,2026-08-01 03:19:35+00:00,LPT-10676,172.16.100.82,172.16.138.116,3306.0,443.0,UDP/17,allow,33140557.0,40408363.0,SID839705,False,ALLOW_INTERNAL_DNS,,LPT-10676,SID839705
FW000014039,2026-08-15 20:36:43+00:00,LPT-11357,,190.9.9.206,,22.0,UDP/17,allow,45390550.0,43334262.0,,False,DENY_TELNET,unknown,LPT-11357,
FW000013568,2026-08-26 09:26:00+00:00,LPT-11890,172.16.133.124,155.202.104.230,8080.0,135.0,tcp,allow,22227987.0,,SID122218,False,BLOCK_EXTERNAL_RDP,US,LPT-11890,SID122218
FW000002932,2026-08-15 00:00:00+00:00,VDR-10846,,172.16.24.6,445.0,25.0,TCP,deny,8695.0,1412443.0,,False,,United States,VDR-10846,
FW000015407,2026-09-09 23:00:23+00:00,lpt-11431,136.152.162.175,,135.0,8080.0,TCP/6,deny,6654998.0,49444486.0,SID542617,False,UNKNOWN,ind,LPT-11431,SID542617
FW000027961,2026-09-03 01:10:00+00:00,WS-10760,,,25.0,8443.0,TCP,deny,20.0,,SID524998,False,BLOCK_EXTERNAL_RDP,China,WS-10760,SID524998
FW000019631,,WS-10078,,219.170.105.132,8080.0,3306.0,17,allow,,5980813.0,,False,DENY_TELNET,,WS-10078,
FW000016509,2026-09-05 21:23:49+00:00,LPT_10398,,188.168.221.176,8080.0,,TCP,allow,34921768.0,,SID965546,False,allow_office_apps,India,LPT-10398,SID965546
FW000017491,2026-08-07 07:07:32+00:00,VDR-10886,,98.202.129.188,443.0,22.0,6,allow,21.0,8810316.0,SID860405,False,BLOCK_EXTERNAL_RDP,,VDR-10886,SID860405
FW000013002,,WS-10242,192.168.146.92,,22.0,,udp,allow,27127777.0,10261107.0,SID615307,False,allow_office_apps,IN,WS-10242,SID615307
FW000001815,2026-08-12 00:00:00+00:00,WS-12680,220.41.45.21,51.103.209.198,445.0,53.0,UDP/17,allow,21.0,41675373.0,SID970047,False,MONITOR_DB_ACCESS,China,WS-12680,SID970047
FW000014587,2026-08-19 00:35:48+00:00,LPT-11541,78.35.210.1,192.168.129.193,,22.0,17,allow,46.0,3429859.0,,False,allow_office_apps,unknown,LPT-11541,
FW000014449,2026-08-12 00:36:41+00:00,,172.16.24.113,,135.0,53.0,6,allow,25236292.0,6946584.0,SID700859,False,BLOCK_EXTERNAL_RDP,United States,,SID700859
FW000029305,2026-09-02 00:50:00+00:00,VDR-10248.corp.local,192.168.178.197,126.193.153.160,135.0,53.0,17,allow,17.0,5011948.0,SID-189396,False,ALLOW_INTERNAL_DNS,ind,VDR-10248,SID189396
FW000011534,2026-08-14 10:14:17+00:00,VDR-11225,,212.114.181.245,80.0,8443.0,UDP/17,allow,32.0,37051.0,SID340867,False,,India,VDR-11225,SID340867
FW000002124,2026-08-15 22:43:07+00:00,WS_11601,,192.168.174.7,135.0,1433.0,TCP,allow,46033890.0,827109.0,sid429679,False,BLOCK_EXTERNAL_RDP,,WS-11601,SID429679
FW000023868,2026-09-07 23:38:00+00:00,VDR-10466,,115.5.35.189,3389.0,,6,deny,42747106.0,20.0,SID752309,False,,ind,VDR-10466,SID752309
FW000013705,2026-04-08 18:39:24+00:00,WS-10369,,22.23.34.142,8443.0,,UDP/17,allow,41.0,14.0,SID422507,True,BLOCK_EXTERNAL_RDP,RU,WS-10369,SID422507
FW000022019,2026-08-03 02:43:09+00:00,VDR-12712,172.16.189.98,172.16.123.74,80.0,445.0,6,deny,,32.0,SID895638,False,MONITOR_DB_ACCESS,ind,VDR-12712,SID895638
FW000025902,,VDR-11046,62.38.165.245,93.15.247.218,445.0,3306.0,TCP/6,allow,36.0,35.0,SID689545,False,,China,VDR-11046,SID689545
FW000029844,2026-08-26 17:31:30+00:00,VDR-11091.corp.local,,192.168.128.46,8443.0,,tcp,allow,21067.0,30097844.0,SID762935,False,,United States,VDR-11091,SID762935
FW000018582,2026-08-29 01:57:26+00:00,vdr-12627,111.255.110.190,,25.0,1433.0,TCP,allow,36553035.0,41.0,SID961074,False,allow_office_apps,ind,VDR-12627,SID961074
FW000020436,2026-08-09 19:14:54+00:00,WS-10252,,,135.0,22.0,TCP,allow,18803372.0,49052790.0,SID205302,False,MONITOR_DB_ACCESS,Russia,WS-10252,SID205302
FW000017601,2026-09-06 19:02:00+00:00,LPT-10104,72.107.63.237,218.202.238.97,22.0,445.0,UDP,allow,6.0,9442885.0,SID504232,False,ALLOW_INTERNAL_DNS,United States,LPT-10104,SID504232
FW000007702,2026-08-05 17:22:55+00:00,LPT_12985,220.214.8.31,143.55.18.123,22.0,135.0,TCP/6,allow,,41384122.0,SID402505,False,ALLOW_INTERNAL_DNS,CN,LPT-12985,SID402505
FW000026795,2026-09-04 09:51:00+00:00,WS-11473,158.187.137.158,192.168.201.113,8443.0,445.0,tcp,allow,9283323.0,29385787.0,sid290021,False,BLOCK_EXTERNAL_RDP,Russia,WS-11473,SID290021
FW000017110,2026-08-11 16:15:56+00:00,lpt-11571,160.242.127.95,66.133.104.14,,8443.0,UDP,allow,8531187.0,,SID335451,False,allow_office_apps,ind,LPT-11571,SID335451
FW000024294,2026-08-27 22:40:34+00:00,VDR-12483.corp.local,192.168.23.123,,3389.0,1433.0,TCP/6,allow,43599694.0,8.0,SID662218,True,ALLOW_INTERNAL_DNS,United States,VDR-12483,SID662218
FW000009171,2026-08-08 18:53:21+00:00,LPT-12026,121.152.174.139,,443.0,80.0,tcp,allow,46824959.0,40568065.0,SID943284,False,,RU,LPT-12026,SID943284
FW000000809,2026-08-23 12:14:12+00:00,WS-10839,172.16.45.183,,22.0,,udp,allow,18950703.0,14537874.0,SID787486,False,UNKNOWN,CN,WS-10839,SID787486
